file,sheet,method,row_index,column_name,value
2019\TI_2019\09_TIVIZIG_OBJ2019db.xlsx,megszüntek,pandas,7.0,NYUGALMI,-29.0
2019\TI_2019\09_TIVIZIG_OBJ2019db.xlsx,megszüntek,pandas,7.0,UZEMI,-33.0
2019\TI_2019\09_TIVIZIG_OBJ2019db.xlsx,megszüntek,pandas,7.0,HOZAM (l/perc),1500.0
2019\TI_2019\09_TIVIZIG_OBJ2019db.xlsx,megszüntek,pandas,7.0,HOMERS,17.0
2019\TI_2019\09_TIVIZIG_OBJ2019db.xlsx,megszüntek,pandas,7.0,LETESITES,1966
2019\TI_2019\09_TIVIZIG_OBJ2019db.xlsx,megszüntek,pandas,7.0,VIFIRKód,k080232052
2019\TI_2019\09_TIVIZIG_OBJ2019db.xlsx,megszüntek,pandas,7.0,Csopkód,8023200.0
2019\TI_2019\09_TIVIZIG_OBJ2019db.xlsx,megszüntek,pandas,7.0,Vizikönyvi szám.1,VIII/1157
2019\TI_2019\09_TIVIZIG_OBJ2019db.xlsx,megszüntek,pandas,7.0,TERMELES (ezer m3/év).1,0.0
2019\TI_2019\09_TIVIZIG_OBJ2019db.xlsx,megszüntek,pandas,7.0,SZARMAZAS.1,2.0
2019\TI_2019\09_TIVIZIG_OBJ2019db.xlsx,megszüntek,pandas,7.0,VKJ_1,
2019\TI_2019\09_TIVIZIG_OBJ2019db.xlsx,megszüntek,pandas,7.0,VKJ_több,0.0
2019\TI_2019\09_TIVIZIG_OBJ2019db.xlsx,megszüntek,pandas,7.0,osap,Betömve 2018-ban!
2019\TI_2019\09_TIVIZIG_OBJ2019db.xlsx,megszüntek,pandas,8.0,kút VOR,ACU989
2019\TI_2019\09_TIVIZIG_OBJ2019db.xlsx,megszüntek,pandas,8.0,CSOPKOD,o
2019\TI_2019\09_TIVIZIG_OBJ2019db.xlsx,megszüntek,pandas,8.0,CSOPHELY,8040
2019\TI_2019\09_TIVIZIG_OBJ2019db.xlsx,megszüntek,pandas,8.0,CSOPSZAM,110
2019\TI_2019\09_TIVIZIG_OBJ2019db.xlsx,megszüntek,pandas,8.0,VIZIG,9
2019\TI_2019\09_TIVIZIG_OBJ2019db.xlsx,megszüntek,pandas,8.0,OBJKOD,k
2019\TI_2019\09_TIVIZIG_OBJ2019db.xlsx,megszüntek,pandas,8.0,OBJHELY,8040
2019\TI_2019\09_TIVIZIG_OBJ2019db.xlsx,megszüntek,pandas,8.0,OBJSZAM,94
2019\TI_2019\09_TIVIZIG_OBJ2019db.xlsx,megszüntek,pandas,8.0,Kat,k-94
2019\TI_2019\09_TIVIZIG_OBJ2019db.xlsx,megszüntek,pandas,8.0,Vizikönyvi szám,X/397
2019\TI_2019\09_TIVIZIG_OBJ2019db.xlsx,megszüntek,pandas,8.0,TERMELES (ezer m3/év),43.139
2019\TI_2019\09_TIVIZIG_OBJ2019db.xlsx,megszüntek,pandas,8.0,SZARMAZAS,1
2019\TI_2019\09_TIVIZIG_OBJ2019db.xlsx,megszüntek,pandas,8.0,TELEPULES,Kaba
2019\TI_2019\09_TIVIZIG_OBJ2019db.xlsx,megszüntek,pandas,8.0,HELYI_NEV,HAGE RT sertéstel.
2019\TI_2019\09_TIVIZIG_OBJ2019db.xlsx,megszüntek,pandas,8.0,EOVX,229093
2019\TI_2019\09_TIVIZIG_OBJ2019db.xlsx,megszüntek,pandas,8.0,EOVY,818678.0
2019\TI_2019\09_TIVIZIG_OBJ2019db.xlsx,megszüntek,pandas,8.0,TSZF,90.369
2019\TI_2019\09_TIVIZIG_OBJ2019db.xlsx,megszüntek,pandas,8.0,TIPUS,k
2019\TI_2019\09_TIVIZIG_OBJ2019db.xlsx,megszüntek,pandas,8.0,TALP,91.0
2019\TI_2019\09_TIVIZIG_OBJ2019db.xlsx,megszüntek,pandas,8.0,SZURO_F,74.3
2019\TI_2019\09_TIVIZIG_OBJ2019db.xlsx,megszüntek,pandas,8.0,SZURO_A,85.6
2019\TI_2019\09_TIVIZIG_OBJ2019db.xlsx,megszüntek,pandas,8.0,SZURO_DB,1
2019\TI_2019\09_TIVIZIG_OBJ2019db.xlsx,megszüntek,pandas,8.0,SZURO_H,11.3
2019\TI_2019\09_TIVIZIG_OBJ2019db.xlsx,megszüntek,pandas,8.0,NYUGALMI,-1.8
2019\TI_2019\09_TIVIZIG_OBJ2019db.xlsx,megszüntek,pandas,8.0,UZEMI,-13.8
2019\TI_2019\09_TIVIZIG_OBJ2019db.xlsx,megszüntek,pandas,8.0,HOZAM (l/perc),280.0
2019\TI_2019\09_TIVIZIG_OBJ2019db.xlsx,megszüntek,pandas,8.0,HOMERS,
2019\TI_2019\09_TIVIZIG_OBJ2019db.xlsx,megszüntek,pandas,8.0,LETESITES,1969
2019\TI_2019\09_TIVIZIG_OBJ2019db.xlsx,megszüntek,pandas,8.0,VIFIRKód,k080400094
2019\TI_2019\09_TIVIZIG_OBJ2019db.xlsx,megszüntek,pandas,8.0,Csopkód,8040110.0
2019\TI_2019\09_TIVIZIG_OBJ2019db.xlsx,megszüntek,pandas,8.0,Vizikönyvi szám.1,X/397
2019\TI_2019\09_TIVIZIG_OBJ2019db.xlsx,megszüntek,pandas,8.0,TERMELES (ezer m3/év).1,43.139
2019\TI_2019\09_TIVIZIG_OBJ2019db.xlsx,megszüntek,pandas,8.0,SZARMAZAS.1,1.0
2019\TI_2019\09_TIVIZIG_OBJ2019db.xlsx,megszüntek,pandas,8.0,VKJ_1,46.067
2019\TI_2019\09_TIVIZIG_OBJ2019db.xlsx,megszüntek,pandas,8.0,VKJ_több,
2019\TI_2019\09_TIVIZIG_OBJ2019db.xlsx,megszüntek,pandas,8.0,osap,Betömve 95-ben!
2019\TI_2019\09_TIVIZIG_OBJ2019db.xlsx,megszüntek,pandas,9.0,kút VOR,ANY385
2019\TI_2019\09_TIVIZIG_OBJ2019db.xlsx,megszüntek,pandas,9.0,CSOPKOD,o
2019\TI_2019\09_TIVIZIG_OBJ2019db.xlsx,megszüntek,pandas,9.0,CSOPHELY,8023
2019\TI_2019\09_TIVIZIG_OBJ2019db.xlsx,megszüntek,pandas,9.0,CSOPSZAM,1900
2019\TI_2019\09_TIVIZIG_OBJ2019db.xlsx,megszüntek,pandas,9.0,VIZIG,9
2019\TI_2019\09_TIVIZIG_OBJ2019db.xlsx,megszüntek,pandas,9.0,OBJKOD,k
2019\TI_2019\09_TIVIZIG_OBJ2019db.xlsx,megszüntek,pandas,9.0,OBJHELY,2528
2019\TI_2019\09_TIVIZIG_OBJ2019db.xlsx,megszüntek,pandas,9.0,OBJSZAM,k-2528
2019\TI_2019\09_TIVIZIG_OBJ2019db.xlsx,megszüntek,pandas,9.0,Kat,VIII/2737
2019\TI_2019\09_TIVIZIG_OBJ2019db.xlsx,megszüntek,pandas,9.0,Vizikönyvi szám,1.018
2019\TI_2019\09_TIVIZIG_OBJ2019db.xlsx,megszüntek,pandas,9.0,TERMELES (ezer m3/év),2.0
2019\TI_2019\09_TIVIZIG_OBJ2019db.xlsx,megszüntek,pandas,9.0,SZARMAZAS,Debrecen
2019\TI_2019\09_TIVIZIG_OBJ2019db.xlsx,megszüntek,pandas,9.0,TELEPULES,Richter Gedeon Nyrt. R-2
2019\TI_2019\09_TIVIZIG_OBJ2019db.xlsx,megszüntek,pandas,9.0,HELYI_NEV,245015
2019\TI_2019\09_TIVIZIG_OBJ2019db.xlsx,megszüntek,pandas,9.0,EOVX,839861
2019\TI_2019\09_TIVIZIG_OBJ2019db.xlsx,megszüntek,pandas,9.0,EOVY,
2019\TI_2019\09_TIVIZIG_OBJ2019db.xlsx,megszüntek,pandas,9.0,TSZF,k
2019\TI_2019\09_TIVIZIG_OBJ2019db.xlsx,megszüntek,pandas,9.0,TIPUS,29
2019\TI_2019\09_TIVIZIG_OBJ2019db.xlsx,megszüntek,pandas,9.0,TALP,13.0
2019\TI_2019\09_TIVIZIG_OBJ2019db.xlsx,megszüntek,pandas,9.0,SZURO_F,22.0
2019\TI_2019\09_TIVIZIG_OBJ2019db.xlsx,megszüntek,pandas,9.0,SZURO_A,2.0
2019\TI_2019\09_TIVIZIG_OBJ2019db.xlsx,megszüntek,pandas,9.0,SZURO_DB,6
2019\TI_2019\09_TIVIZIG_OBJ2019db.xlsx,megszüntek,pandas,9.0,SZURO_H,-3.6
2019\TI_2019\09_TIVIZIG_OBJ2019db.xlsx,megszüntek,pandas,9.0,NYUGALMI,-14.74
2019\TI_2019\09_TIVIZIG_OBJ2019db.xlsx,megszüntek,pandas,9.0,UZEMI,120.0
2019\TI_2019\09_TIVIZIG_OBJ2019db.xlsx,megszüntek,pandas,9.0,HOZAM (l/perc),
2019\TI_2019\09_TIVIZIG_OBJ2019db.xlsx,megszüntek,pandas,9.0,HOMERS,2013.0
2019\TI_2019\09_TIVIZIG_OBJ2019db.xlsx,megszüntek,pandas,9.0,LETESITES,k080232528
2019\TI_2019\09_TIVIZIG_OBJ2019db.xlsx,megszüntek,pandas,9.0,VIFIRKód,80231900
2019\TI_2019\09_TIVIZIG_OBJ2019db.xlsx,megszüntek,pandas,9.0,Csopkód,
2019\TI_2019\09_TIVIZIG_OBJ2019db.xlsx,megszüntek,pandas,9.0,Vizikönyvi szám.1,
2019\TI_2019\09_TIVIZIG_OBJ2019db.xlsx,megszüntek,pandas,9.0,TERMELES (ezer m3/év).1,
2019\TI_2019\09_TIVIZIG_OBJ2019db.xlsx,megszüntek,pandas,9.0,SZARMAZAS.1,
2019\TI_2019\09_TIVIZIG_OBJ2019db.xlsx,megszüntek,pandas,9.0,VKJ_1,
2019\TI_2019\09_TIVIZIG_OBJ2019db.xlsx,megszüntek,pandas,9.0,VKJ_több,
2019\TI_2019\09_TIVIZIG_OBJ2019db.xlsx,megszüntek,pandas,9.0,osap,
2019\TI_2019\09_TIVIZIG_OBJ2019db.xlsx,megszüntek,pandas,10.0,kút VOR,ACB118
2019\TI_2019\09_TIVIZIG_OBJ2019db.xlsx,megszüntek,pandas,10.0,CSOPKOD,o
2019\TI_2019\09_TIVIZIG_OBJ2019db.xlsx,megszüntek,pandas,10.0,CSOPHELY,8015
2019\TI_2019\09_TIVIZIG_OBJ2019db.xlsx,megszüntek,pandas,10.0,CSOPSZAM,10
2019\TI_2019\09_TIVIZIG_OBJ2019db.xlsx,megszüntek,pandas,10.0,VIZIG,9
2019\TI_2019\09_TIVIZIG_OBJ2019db.xlsx,megszüntek,pandas,10.0,OBJKOD,k
2019\TI_2019\09_TIVIZIG_OBJ2019db.xlsx,megszüntek,pandas,10.0,OBJHELY,183
2019\TI_2019\09_TIVIZIG_OBJ2019db.xlsx,megszüntek,pandas,10.0,OBJSZAM,k-183
2019\TI_2019\09_TIVIZIG_OBJ2019db.xlsx,megszüntek,pandas,10.0,Kat,VI/416
2019\TI_2019\09_TIVIZIG_OBJ2019db.xlsx,megszüntek,pandas,10.0,Vizikönyvi szám,4.724
2019\TI_2019\09_TIVIZIG_OBJ2019db.xlsx,megszüntek,pandas,10.0,TERMELES (ezer m3/év),1.0
2019\TI_2019\09_TIVIZIG_OBJ2019db.xlsx,megszüntek,pandas,10.0,SZARMAZAS,Balmazújváros
2019\TI_2019\09_TIVIZIG_OBJ2019db.xlsx,megszüntek,pandas,10.0,TELEPULES,Balmazújváros vízmű 2.
2019\TI_2019\09_TIVIZIG_OBJ2019db.xlsx,megszüntek,pandas,10.0,HELYI_NEV,256247
2019\TI_2019\09_TIVIZIG_OBJ2019db.xlsx,megszüntek,pandas,10.0,EOVX,822845
2019\TI_2019\09_TIVIZIG_OBJ2019db.xlsx,megszüntek,pandas,10.0,EOVY,91.0
2019\TI_2019\09_TIVIZIG_OBJ2019db.xlsx,megszüntek,pandas,10.0,TSZF,k
2019\TI_2019\09_TIVIZIG_OBJ2019db.xlsx,megszüntek,pandas,10.0,TIPUS,104
2019\TI_2019\09_TIVIZIG_OBJ2019db.xlsx,megszüntek,pandas,10.0,TALP,84.5
2019\TI_2019\09_TIVIZIG_OBJ2019db.xlsx,megszüntek,pandas,10.0,SZURO_F,97.5
2019\TI_2019\09_TIVIZIG_OBJ2019db.xlsx,megszüntek,pandas,10.0,SZURO_A,1.0
2019\TI_2019\09_TIVIZIG_OBJ2019db.xlsx,megszüntek,pandas,10.0,SZURO_DB,13
2019\TI_2019\09_TIVIZIG_OBJ2019db.xlsx,megszüntek,pandas,10.0,SZURO_H,-0.2
2019\TI_2019\09_TIVIZIG_OBJ2019db.xlsx,megszüntek,pandas,10.0,NYUGALMI,-24.3
2019\TI_2019\09_TIVIZIG_OBJ2019db.xlsx,megszüntek,pandas,10.0,UZEMI,900.0
2019\TI_2019\09_TIVIZIG_OBJ2019db.xlsx,megszüntek,pandas,10.0,HOZAM (l/perc),18.0
2019\TI_2019\09_TIVIZIG_OBJ2019db.xlsx,megszüntek,pandas,10.0,HOMERS,1961.0
2019\TI_2019\09_TIVIZIG_OBJ2019db.xlsx,megszüntek,pandas,10.0,LETESITES,k080150183
2019\TI_2019\09_TIVIZIG_OBJ2019db.xlsx,megszüntek,pandas,10.0,VIFIRKód,801510
2019\TI_2019\09_TIVIZIG_OBJ2019db.xlsx,megszüntek,pandas,10.0,Csopkód,
2019\TI_2019\09_TIVIZIG_OBJ2019db.xlsx,megszüntek,pandas,10.0,Vizikönyvi szám.1,
2019\TI_2019\09_TIVIZIG_OBJ2019db.xlsx,megszüntek,pandas,10.0,TERMELES (ezer m3/év).1,
2019\TI_2019\09_TIVIZIG_OBJ2019db.xlsx,megszüntek,pandas,10.0,SZARMAZAS.1,
2019\TI_2019\09_TIVIZIG_OBJ2019db.xlsx,megszüntek,pandas,10.0,VKJ_1,
2019\TI_2019\09_TIVIZIG_OBJ2019db.xlsx,megszüntek,pandas,10.0,VKJ_több,
2019\TI_2019\09_TIVIZIG_OBJ2019db.xlsx,megszüntek,pandas,10.0,osap,
2019\TI_2019\09_TIVIZIG_OBJ2019db_1.xlsx,OBJ2019,pandas,1.0,VIFIRKód,k080220022
2019\TI_2019\09_TIVIZIG_OBJ2019db_1.xlsx,OBJ2019,pandas,1.0,kút VOR,ARI224
2019\TI_2019\09_TIVIZIG_OBJ2019db_1.xlsx,OBJ2019,pandas,1.0,CSOPKOD,o
2019\TI_2019\09_TIVIZIG_OBJ2019db_1.xlsx,OBJ2019,pandas,1.0,CSOPHELY,8063
2019\TI_2019\09_TIVIZIG_OBJ2019db_1.xlsx,OBJ2019,pandas,1.0,CSOPSZAM,30
2019\TI_2019\09_TIVIZIG_OBJ2019db_1.xlsx,OBJ2019,pandas,1.0,VIZIG,9
2019\TI_2019\09_TIVIZIG_OBJ2019db_1.xlsx,OBJ2019,pandas,1.0,OBJKOD,e
2019\TI_2019\09_TIVIZIG_OBJ2019db_1.xlsx,OBJ2019,pandas,1.0,OBJSZAM,3.0
2019\TI_2019\09_TIVIZIG_OBJ2019db_1.xlsx,OBJ2019,pandas,1.0,Kat,e-3
2019\TI_2019\09_TIVIZIG_OBJ2019db_1.xlsx,OBJ2019,pandas,1.0,Vizikönyvi szám, II/582
2019\TI_2019\09_TIVIZIG_OBJ2019db_1.xlsx,OBJ2019,pandas,1.0,VOR_ELL,
2019\TI_2019\09_TIVIZIG_OBJ2019db_1.xlsx,OBJ2019,pandas,1.0,VIFIR_ELL,
2019\TI_2019\09_TIVIZIG_OBJ2019db_1.xlsx,OBJ2019,pandas,1.0,TERMELES (ezer m3/év),0.577
2019\TI_2019\09_TIVIZIG_OBJ2019db_1.xlsx,OBJ2019,pandas,1.0,SZARMAZAS,4
2019\TI_2019\09_TIVIZIG_OBJ2019db_1.xlsx,OBJ2019,pandas,1.0,TELEPULES,Váncsod
2019\TI_2019\09_TIVIZIG_OBJ2019db_1.xlsx,OBJ2019,pandas,1.0,HELYI_NEV,Váncsod e-3 Bíró Istvánné kútja
2019\TI_2019\09_TIVIZIG_OBJ2019db_1.xlsx,OBJ2019,pandas,1.0,EOVX,210003.0
2019\TI_2019\09_TIVIZIG_OBJ2019db_1.xlsx,OBJ2019,pandas,1.0,EOVY,842472.0
2019\TI_2019\09_TIVIZIG_OBJ2019db_1.xlsx,OBJ2019,pandas,1.0,TSZF,
2019\TI_2019\09_TIVIZIG_OBJ2019db_1.xlsx,OBJ2019,pandas,1.0,TIPUS,e
2019\TI_2019\09_TIVIZIG_OBJ2019db_1.xlsx,OBJ2019,pandas,1.0,TALP,20.0
2019\TI_2019\09_TIVIZIG_OBJ2019db_1.xlsx,OBJ2019,pandas,1.0,SZURO_F,14.5
2019\TI_2019\09_TIVIZIG_OBJ2019db_1.xlsx,OBJ2019,pandas,1.0,SZURO_A,19.5
2019\TI_2019\09_TIVIZIG_OBJ2019db_1.xlsx,OBJ2019,pandas,1.0,SZURO_DB,1
2019\TI_2019\09_TIVIZIG_OBJ2019db_1.xlsx,OBJ2019,pandas,1.0,SZURO_H,5.0
2019\TI_2019\09_TIVIZIG_OBJ2019db_1.xlsx,OBJ2019,pandas,1.0,NYUGALMI,-2.5
2019\TI_2019\09_TIVIZIG_OBJ2019db_1.xlsx,OBJ2019,pandas,1.0,UZEMI,
2019\TI_2019\09_TIVIZIG_OBJ2019db_1.xlsx,OBJ2019,pandas,1.0,HOZAM (l/perc),
2019\TI_2019\09_TIVIZIG_OBJ2019db_1.xlsx,OBJ2019,pandas,1.0,HOMERS,
2019\TI_2019\09_TIVIZIG_OBJ2019db_1.xlsx,OBJ2019,pandas,1.0,LETESITES,
2019\TI_2019\09_TIVIZIG_OBJ2019db_1.xlsx,OBJ2019,pandas,1.0,VIFIRKód.1,e080630003
2019\TI_2019\09_TIVIZIG_OBJ2019db_1.xlsx,OBJ2019,pandas,1.0,Csopkód,
2019\TI_2019\09_TIVIZIG_OBJ2019db_1.xlsx,OBJ2019,pandas,1.0,Vizikönyvi szám.1, II/582
2019\TI_2019\09_TIVIZIG_OBJ2019db_1.xlsx,OBJ2019,pandas,1.0,HOMERS.1,
2019\TI_2019\09_TIVIZIG_OBJ2019db_1.xlsx,OBJ2019,pandas,2.0,VIFIRKód,e080630002
2019\TI_2019\09_TIVIZIG_OBJ2019db_1.xlsx,OBJ2019,pandas,2.0,kút VOR,ACB790
2019\TI_2019\09_TIVIZIG_OBJ2019db_1.xlsx,OBJ2019,pandas,2.0,CSOPKOD,o
2019\TI_2019\09_TIVIZIG_OBJ2019db_1.xlsx,OBJ2019,pandas,2.0,CSOPHELY,8010
2019\TI_2019\09_TIVIZIG_OBJ2019db_1.xlsx,OBJ2019,pandas,2.0,CSOPSZAM,20
2019\TI_2019\09_TIVIZIG_OBJ2019db_1.xlsx,OBJ2019,pandas,2.0,VIZIG,9
2019\TI_2019\09_TIVIZIG_OBJ2019db_1.xlsx,OBJ2019,pandas,2.0,OBJKOD,k
2019\TI_2019\09_TIVIZIG_OBJ2019db_1.xlsx,OBJ2019,pandas,2.0,OBJSZAM,120.0
2019\TI_2019\09_TIVIZIG_OBJ2019db_1.xlsx,OBJ2019,pandas,2.0,Kat,k-120
2019\TI_2019\09_TIVIZIG_OBJ2019db_1.xlsx,OBJ2019,pandas,2.0,Vizikönyvi szám,I/102
2019\TI_2019\09_TIVIZIG_OBJ2019db_1.xlsx,OBJ2019,pandas,2.0,VOR_ELL,
2019\TI_2019\09_TIVIZIG_OBJ2019db_1.xlsx,OBJ2019,pandas,2.0,VIFIR_ELL,
2019\TI_2019\09_TIVIZIG_OBJ2019db_1.xlsx,OBJ2019,pandas,2.0,TERMELES (ezer m3/év),22.498
2019\TI_2019\09_TIVIZIG_OBJ2019db_1.xlsx,OBJ2019,pandas,2.0,SZARMAZAS,3
2019\TI_2019\09_TIVIZIG_OBJ2019db_1.xlsx,OBJ2019,pandas,2.0,TELEPULES,Tiszacsege
2019\TI_2019\09_TIVIZIG_OBJ2019db_1.xlsx,OBJ2019,pandas,2.0,HELYI_NEV,Strand hidegvizes kút
2019\TI_2019\09_TIVIZIG_OBJ2019db_1.xlsx,OBJ2019,pandas,2.0,EOVX,264110.0
2019\TI_2019\09_TIVIZIG_OBJ2019db_1.xlsx,OBJ2019,pandas,2.0,EOVY,793704.0
2019\TI_2019\09_TIVIZIG_OBJ2019db_1.xlsx,OBJ2019,pandas,2.0,TSZF,89.2
2019\TI_2019\09_TIVIZIG_OBJ2019db_1.xlsx,OBJ2019,pandas,2.0,TIPUS,k
2019\TI_2019\09_TIVIZIG_OBJ2019db_1.xlsx,OBJ2019,pandas,2.0,TALP,106.0
2019\TI_2019\09_TIVIZIG_OBJ2019db_1.xlsx,OBJ2019,pandas,2.0,SZURO_F,76.0
2019\TI_2019\09_TIVIZIG_OBJ2019db_1.xlsx,OBJ2019,pandas,2.0,SZURO_A,102.0
2019\TI_2019\09_TIVIZIG_OBJ2019db_1.xlsx,OBJ2019,pandas,2.0,SZURO_DB,1
2019\TI_2019\09_TIVIZIG_OBJ2019db_1.xlsx,OBJ2019,pandas,2.0,SZURO_H,26.0
2019\TI_2019\09_TIVIZIG_OBJ2019db_1.xlsx,OBJ2019,pandas,2.0,NYUGALMI,-1.0
2019\TI_2019\09_TIVIZIG_OBJ2019db_1.xlsx,OBJ2019,pandas,2.0,UZEMI,-7.2
2019\TI_2019\09_TIVIZIG_OBJ2019db_1.xlsx,OBJ2019,pandas,2.0,HOZAM (l/perc),1800.0
2019\TI_2019\09_TIVIZIG_OBJ2019db_1.xlsx,OBJ2019,pandas,2.0,HOMERS,15.0
2019\TI_2019\09_TIVIZIG_OBJ2019db_1.xlsx,OBJ2019,pandas,2.0,LETESITES,1977.0
2019\TI_2019\09_TIVIZIG_OBJ2019db_1.xlsx,OBJ2019,pandas,2.0,VIFIRKód.1,k080100120
2019\TI_2019\09_TIVIZIG_OBJ2019db_1.xlsx,OBJ2019,pandas,2.0,Csopkód,801020.0
2019\TI_2019\09_TIVIZIG_OBJ2019db_1.xlsx,OBJ2019,pandas,2.0,Vizikönyvi szám.1,I/102
2019\TI_2019\09_TIVIZIG_OBJ2019db_1.xlsx,OBJ2019,pandas,2.0,HOMERS.1,15.0
2019\TI_2019\09_TIVIZIG_OBJ2019db_1.xlsx,OBJ2019,pandas,3.0,VIFIRKód,e080630003
2019\TI_2019\09_TIVIZIG_OBJ2019db_1.xlsx,OBJ2019,pandas,3.0,kút VOR,AJK134
2019\TI_2019\09_TIVIZIG_OBJ2019db_1.xlsx,OBJ2019,pandas,3.0,CSOPKOD,o
2019\TI_2019\09_TIVIZIG_OBJ2019db_1.xlsx,OBJ2019,pandas,3.0,CSOPHELY,14141
2019\TI_2019\09_TIVIZIG_OBJ2019db_1.xlsx,OBJ2019,pandas,3.0,CSOPSZAM,540
2019\TI_2019\09_TIVIZIG_OBJ2019db_1.xlsx,OBJ2019,pandas,3.0,VIZIG,9
2019\TI_2019\09_TIVIZIG_OBJ2019db_1.xlsx,OBJ2019,pandas,3.0,OBJKOD,k
2019\TI_2019\09_TIVIZIG_OBJ2019db_1.xlsx,OBJ2019,pandas,3.0,OBJSZAM,155.0
2019\TI_2019\09_TIVIZIG_OBJ2019db_1.xlsx,OBJ2019,pandas,3.0,Kat,k-155
2019\TI_2019\09_TIVIZIG_OBJ2019db_1.xlsx,OBJ2019,pandas,3.0,Vizikönyvi szám,V/801
2019\TI_2019\09_TIVIZIG_OBJ2019db_1.xlsx,OBJ2019,pandas,3.0,VOR_ELL,
2019\TI_2019\09_TIVIZIG_OBJ2019db_1.xlsx,OBJ2019,pandas,3.0,VIFIR_ELL,
2019\TI_2019\09_TIVIZIG_OBJ2019db_1.xlsx,OBJ2019,pandas,3.0,TERMELES (ezer m3/év),0.0
2019\TI_2019\09_TIVIZIG_OBJ2019db_1.xlsx,OBJ2019,pandas,3.0,SZARMAZAS,2
2019\TI_2019\09_TIVIZIG_OBJ2019db_1.xlsx,OBJ2019,pandas,3.0,TELEPULES,Tiszavasvári
2019\TI_2019\09_TIVIZIG_OBJ2019db_1.xlsx,OBJ2019,pandas,3.0,HELYI_NEV,Tiszavasvári K-155
2019\TI_2019\09_TIVIZIG_OBJ2019db_1.xlsx,OBJ2019,pandas,3.0,EOVX,292869.68
2019\TI_2019\09_TIVIZIG_OBJ2019db_1.xlsx,OBJ2019,pandas,3.0,EOVY,831684.76
2019\TI_2019\09_TIVIZIG_OBJ2019db_1.xlsx,OBJ2019,pandas,3.0,TSZF,
2019\TI_2019\09_TIVIZIG_OBJ2019db_1.xlsx,OBJ2019,pandas,3.0,TIPUS,k
2019\TI_2019\09_TIVIZIG_OBJ2019db_1.xlsx,OBJ2019,pandas,3.0,TALP,30.0
2019\TI_2019\09_TIVIZIG_OBJ2019db_1.xlsx,OBJ2019,pandas,3.0,SZURO_F,14.0
2019\TI_2019\09_TIVIZIG_OBJ2019db_1.xlsx,OBJ2019,pandas,3.0,SZURO_A,27.5
2019\TI_2019\09_TIVIZIG_OBJ2019db_1.xlsx,OBJ2019,pandas,3.0,SZURO_DB,1
2019\TI_2019\09_TIVIZIG_OBJ2019db_1.xlsx,OBJ2019,pandas,3.0,SZURO_H,13.5
2019\TI_2019\09_TIVIZIG_OBJ2019db_1.xlsx,OBJ2019,pandas,3.0,NYUGALMI,-5.22
2019\TI_2019\09_TIVIZIG_OBJ2019db_1.xlsx,OBJ2019,pandas,3.0,UZEMI,
2019\TI_2019\09_TIVIZIG_OBJ2019db_1.xlsx,OBJ2019,pandas,3.0,HOZAM (l/perc),
2019\TI_2019\09_TIVIZIG_OBJ2019db_1.xlsx,OBJ2019,pandas,3.0,HOMERS,12.5
2019\TI_2019\09_TIVIZIG_OBJ2019db_1.xlsx,OBJ2019,pandas,3.0,LETESITES,
2019\TI_2019\09_TIVIZIG_OBJ2019db_1.xlsx,OBJ2019,pandas,3.0,VIFIRKód.1,k141410155
2019\TI_2019\09_TIVIZIG_OBJ2019db_1.xlsx,OBJ2019,pandas,3.0,Csopkód,14141540.0
2019\TI_2019\09_TIVIZIG_OBJ2019db_1.xlsx,OBJ2019,pandas,3.0,Vizikönyvi szám.1,V/801
2019\TI_2019\09_TIVIZIG_OBJ2019db_1.xlsx,OBJ2019,pandas,3.0,HOMERS.1,12.5
2019\TI_2019\09_TIVIZIG_OBJ2019db_1.xlsx,OBJ2019,pandas,4.0,VIFIRKód,k142330028
2019\TI_2019\09_TIVIZIG_OBJ2019db_1.xlsx,OBJ2019,pandas,4.0,kút VOR,n.a.
2019\TI_2019\09_TIVIZIG_OBJ2019db_1.xlsx,OBJ2019,pandas,4.0,CSOPKOD,o
2019\TI_2019\09_TIVIZIG_OBJ2019db_1.xlsx,OBJ2019,pandas,4.0,CSOPHELY,8023
2019\TI_2019\09_TIVIZIG_OBJ2019db_1.xlsx,OBJ2019,pandas,4.0,CSOPSZAM,1990
2019\TI_2019\09_TIVIZIG_OBJ2019db_1.xlsx,OBJ2019,pandas,4.0,VIZIG,9
2019\TI_2019\09_TIVIZIG_OBJ2019db_1.xlsx,OBJ2019,pandas,4.0,OBJKOD,e
2019\TI_2019\09_TIVIZIG_OBJ2019db_1.xlsx,OBJ2019,pandas,4.0,OBJSZAM,533.0
2019\TI_2019\09_TIVIZIG_OBJ2019db_1.xlsx,OBJ2019,pandas,4.0,Kat,e-533
2019\TI_2019\09_TIVIZIG_OBJ2019db_1.xlsx,OBJ2019,pandas,4.0,Vizikönyvi szám,VIII/3004
2019\TI_2019\09_TIVIZIG_OBJ2019db_1.xlsx,OBJ2019,pandas,4.0,VOR_ELL,
2019\TI_2019\09_TIVIZIG_OBJ2019db_1.xlsx,OBJ2019,pandas,4.0,VIFIR_ELL,
2019\TI_2019\09_TIVIZIG_OBJ2019db_1.xlsx,OBJ2019,pandas,4.0,TERMELES (ezer m3/év),0.0
2019\TI_2019\09_TIVIZIG_OBJ2019db_1.xlsx,OBJ2019,pandas,4.0,SZARMAZAS,2
